"Year","Location Description","Data Source","Topic Description","Measure Description","Response","Data Value Type","Data Value","Low Confidence Limit","High Confidence Limit","Sample Size","Gender","Age","Race","Education"
"2018","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","63.2","53.6","72.8","141","Male","All Ages","All Races","All Grades"
"2018","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","65.9","50.6","81.2","102","Female","All Ages","All Races","All Grades"
"2017","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","29.2","19.4","39.0","165","Overall","All Ages","All Races","All Grades"
"2017","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.9","19.9","45.9","98","Male","All Ages","All Races","All Grades"
"2017","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","23.2","8.7","37.7","67","Female","All Ages","All Races","All Grades"
"2017","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","70.8","61.0","80.6","165","Overall","All Ages","All Races","All Grades"
"2017","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.1","54.1","80.1","98","Male","All Ages","All Races","All Grades"
"2017","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","76.8","62.3","91.3","67","Female","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","37.6","29.0","46.2","240","Overall","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","40.2","29.1","51.3","148","Male","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.7","19.9","45.5","92","Female","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","62.4","53.8","71.0","240","Overall","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","59.8","48.7","70.9","148","Male","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.3","54.5","80.1","92","Female","All Ages","All Races","All Grades"
"2017","Michigan","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","29.1","23.3","34.9","372","Overall","All Ages","All Races","All Grades"
"2017","Michigan","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","29.2","21.8","36.6","200","Male","All Ages","All Races","All Grades"
"2017","Michigan","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","29.0","19.7","38.3","172","Female","All Ages","All Races","All Grades"
"2017","Michigan","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","70.9","65.1","76.7","372","Overall","All Ages","All Races","All Grades"
"2017","Michigan","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","70.8","63.4","78.2","200","Male","All Ages","All Races","All Grades"
"2017","Michigan","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","71.0","61.7","80.3","172","Female","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","19.8","15.6","24.0","448","Overall","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","20.3","14.3","26.3","223","Male","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","19.2","13.2","25.2","225","Female","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","80.2","76.0","84.4","448","Overall","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","79.7","73.7","85.7","223","Male","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","80.8","74.8","86.8","225","Female","All Ages","All Races","All Grades"
"2018","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","37.0","32.1","41.9","570","Overall","All Ages","All Races","All Grades"
"2018","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","41.3","35.4","47.2","377","Male","All Ages","All Races","All Grades"
"2018","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","28.8","20.5","37.1","193","Female","All Ages","All Races","All Grades"
"2018","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","63.0","58.1","67.9","570","Overall","All Ages","All Races","All Grades"
"2018","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","58.7","52.8","64.6","377","Male","All Ages","All Races","All Grades"
"2018","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","71.2","62.9","79.5","193","Female","All Ages","All Races","All Grades"
"2017","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","34.8","29.1","40.5","474","Overall","All Ages","All Races","All Grades"
"2017","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","37.5","30.2","44.8","286","Male","All Ages","All Races","All Grades"
"2017","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","30.6","21.7","39.5","188","Female","All Ages","All Races","All Grades"
"2017","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","65.2","59.5","70.9","474","Overall","All Ages","All Races","All Grades"
"2017","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","62.5","55.2","69.8","286","Male","All Ages","All Races","All Grades"
"2017","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","69.4","60.5","78.3","188","Female","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","34.2","29.1","39.3","480","Overall","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","38.5","31.8","45.2","285","Male","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","26.9","19.8","34.0","195","Female","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","65.8","60.7","70.9","480","Overall","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","61.5","54.8","68.2","285","Male","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","73.1","66.0","80.2","195","Female","All Ages","All Races","All Grades"
"2018","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","40.9","32.4","49.4","206","Overall","All Ages","All Races","All Grades"
"2018","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","51.0","39.4","62.6","110","Male","All Ages","All Races","All Grades"
"2018","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","25.9","16.3","35.5","96","Female","All Ages","All Races","All Grades"
"2018","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","59.1","50.6","67.6","206","Overall","All Ages","All Races","All Grades"
"2018","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","49.0","37.4","60.6","110","Male","All Ages","All Races","All Grades"
"2018","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","74.1","64.5","83.7","96","Female","All Ages","All Races","All Grades"
"2017","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","36.1","25.9","46.3","149","Overall","All Ages","All Races","All Grades"
"2017","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","37.3","23.2","51.4","73","Male","All Ages","All Races","All Grades"
"2017","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","34.5","20.1","48.9","76","Female","All Ages","All Races","All Grades"
"2017","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","63.9","53.7","74.1","149","Overall","All Ages","All Races","All Grades"
"2017","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","62.7","48.6","76.8","73","Male","All Ages","All Races","All Grades"
"2017","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","65.5","51.1","79.9","76","Female","All Ages","All Races","All Grades"
"2016","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","22.5","14.3","30.7","157","Overall","All Ages","All Races","All Grades"
"2016","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","25.1","12.7","37.5","67","Male","All Ages","All Races","All Grades"
"2016","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","19.1","9.2","29.0","90","Female","All Ages","All Races","All Grades"
"2016","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","77.5","69.3","85.7","157","Overall","All Ages","All Races","All Grades"
"2016","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","74.9","62.5","87.3","67","Male","All Ages","All Races","All Grades"
"2016","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","80.9","71.0","90.8","90","Female","All Ages","All Races","All Grades"
"2018","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","42.7","33.4","52.0","195","Overall","All Ages","All Races","All Grades"
"2018","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","45.4","33.0","57.8","99","Male","All Ages","All Races","All Grades"
"2018","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","39.2","25.5","52.9","96","Female","All Ages","All Races","All Grades"
"2018","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","57.3","48.0","66.6","195","Overall","All Ages","All Races","All Grades"
"2018","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","54.6","42.2","67.0","99","Male","All Ages","All Races","All Grades"
"2018","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","60.8","47.1","74.5","96","Female","All Ages","All Races","All Grades"
"2017","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","46.5","38.2","54.8","262","Overall","All Ages","All Races","All Grades"
"2017","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","52.5","41.0","64.0","121","Male","All Ages","All Races","All Grades"
"2017","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","38.7","27.2","50.2","141","Female","All Ages","All Races","All Grades"
"2017","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","53.5","45.2","61.8","262","Overall","All Ages","All Races","All Grades"
"2017","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","47.5","36.0","59.0","121","Male","All Ages","All Races","All Grades"
"2017","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","61.3","49.8","72.8","141","Female","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","27.0","19.5","34.5","250","Overall","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","26.2","15.9","36.5","124","Male","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","28.0","16.9","39.1","126","Female","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","73.0","65.5","80.5","250","Overall","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","73.8","63.5","84.1","124","Male","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","72.0","60.9","83.1","126","Female","All Ages","All Races","All Grades"
"2018","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","36.5","27.2","45.8","148","Overall","All Ages","All Races","All Grades"
"2018","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","39.5","26.7","52.3","77","Male","All Ages","All Races","All Grades"
"2018","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.8","19.1","46.5","71","Female","All Ages","All Races","All Grades"
"2018","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","63.5","54.2","72.8","148","Overall","All Ages","All Races","All Grades"
"2018","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","60.5","47.7","73.3","77","Male","All Ages","All Races","All Grades"
"2018","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.2","53.5","80.9","71","Female","All Ages","All Races","All Grades"
"2017","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","45.8","35.4","56.2","147","Overall","All Ages","All Races","All Grades"
"2017","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","48.8","35.2","62.4","79","Male","All Ages","All Races","All Grades"
"2017","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","41.8","25.7","57.9","68","Female","All Ages","All Races","All Grades"
"2017","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","54.2","43.8","64.6","147","Overall","All Ages","All Races","All Grades"
"2017","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","51.2","37.6","64.8","79","Male","All Ages","All Races","All Grades"
"2017","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","58.2","42.1","74.3","68","Female","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","25.4","15.9","34.9","132","Overall","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","37.9","23.3","52.5","71","Male","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","11.5","3.4","19.6","61","Female","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","74.6","65.1","84.1","132","Overall","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","62.1","47.5","76.7","71","Male","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","88.5","80.4","96.6","61","Female","All Ages","All Races","All Grades"
"2018","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","40.9","34.6","47.2","468","Overall","All Ages","All Races","All Grades"
"2018","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","43.0","34.5","51.5","244","Male","All Ages","All Races","All Grades"
"2018","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","38.0","28.9","47.1","224","Female","All Ages","All Races","All Grades"
"2018","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","59.1","52.8","65.4","468","Overall","All Ages","All Races","All Grades"
"2018","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","57.0","48.5","65.5","244","Male","All Ages","All Races","All Grades"
"2018","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","62.0","52.9","71.1","224","Female","All Ages","All Races","All Grades"
"2017","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.3","25.3","39.3","376","Overall","All Ages","All Races","All Grades"
"2017","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","34.9","25.4","44.4","192","Male","All Ages","All Races","All Grades"
"2017","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","28.4","18.2","38.6","184","Female","All Ages","All Races","All Grades"
"2017","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.7","60.7","74.7","376","Overall","All Ages","All Races","All Grades"
"2017","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","65.1","55.6","74.6","192","Male","All Ages","All Races","All Grades"
"2017","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","71.6","61.4","81.8","184","Female","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","29.6","23.5","35.7","475","Overall","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","28.2","20.3","36.1","237","Male","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","31.1","21.8","40.4","238","Female","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","70.4","64.3","76.5","475","Overall","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","71.8","63.9","79.7","237","Male","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","68.9","59.6","78.2","238","Female","All Ages","All Races","All Grades"
"2017","Nevada","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","41.5","29.4","53.6","170","Overall","All Ages","All Races","All Grades"
"2017","Nevada","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","50.8","35.2","66.4","93","Male","All Ages","All Races","All Grades"
"2017","Nevada","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","26.7","11.4","42.0","77","Female","All Ages","All Races","All Grades"
"2017","Nevada","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","58.5","46.4","70.6","170","Overall","All Ages","All Races","All Grades"
"2017","Nevada","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","49.2","33.6","64.8","93","Male","All Ages","All Races","All Grades"
"2017","Nevada","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","73.3","58.0","88.6","77","Female","All Ages","All Races","All Grades"
"2016","Nevada","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","41.9","32.3","51.5","208","Overall","All Ages","All Races","All Grades"
"2016","Nevada","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","43.5","30.2","56.8","102","Male","All Ages","All Races","All Grades"
"2016","Nevada","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","39.7","26.1","53.3","106","Female","All Ages","All Races","All Grades"
"2016","Nevada","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","58.1","48.5","67.7","208","Overall","All Ages","All Races","All Grades"
"2016","Nevada","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","56.5","43.2","69.8","102","Male","All Ages","All Races","All Grades"
"2016","Nevada","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","60.3","46.7","73.9","106","Female","All Ages","All Races","All Grades"
"2018","New Hampshire","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","34.7","25.3","44.1","155","Overall","All Ages","All Races","All Grades"
"2018","New Hampshire","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","38.2","24.7","51.7","73","Male","All Ages","All Races","All Grades"
"2018","New Hampshire","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","30.2","17.7","42.7","82","Female","All Ages","All Races","All Grades"
"2018","New Hampshire","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","65.3","55.9","74.7","155","Overall","All Ages","All Races","All Grades"
"2018","New Hampshire","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","61.8","48.3","75.3","73","Male","All Ages","All Races","All Grades"
"2018","New Hampshire","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","69.8","57.3","82.3","82","Female","All Ages","All Races","All Grades"
"2017","New Hampshire","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","31.6","20.1","43.1","133","Overall","All Ages","All Races","All Grades"
"2017","New Hampshire","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","34.4","18.9","49.9","61","Male","All Ages","All Races","All Grades"
"2017","New Hampshire","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","27.3","10.0","44.6","72","Female","All Ages","All Races","All Grades"
"2017","New Hampshire","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","68.4","56.9","79.9","133","Overall","All Ages","All Races","All Grades"
"2017","New Hampshire","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","65.6","50.1","81.1","61","Male","All Ages","All Races","All Grades"
"2017","New Hampshire","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","72.7","55.4","90.0","72","Female","All Ages","All Races","All Grades"
"2016","New Hampshire","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","34.1","24.6","43.6","175","Overall","All Ages","All Races","All Grades"
"2016","New Hampshire","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","39.6","27.8","51.4","113","Male","All Ages","All Races","All Grades"
"2016","New Hampshire","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","23.4","9.3","37.5","62","Female","All Ages","All Races","All Grades"
"2016","New Hampshire","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","65.9","56.4","75.4","175","Overall","All Ages","All Races","All Grades"
"2016","New Hampshire","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","60.4","48.6","72.2","113","Male","All Ages","All Races","All Grades"
"2016","New Hampshire","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","76.6","62.5","90.7","62","Female","All Ages","All Races","All Grades"
"2017","New Jersey","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","29.8","22.6","37.0","334","Overall","All Ages","All Races","All Grades"
"2017","New Jersey","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.1","23.1","41.1","198","Male","All Ages","All Races","All Grades"
"2017","New Jersey","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","24.9","13.5","36.3","136","Female","All Ages","All Races","All Grades"
"2017","New Jersey","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","70.2","63.0","77.4","334","Overall","All Ages","All Races","All Grades"
"2017","New Jersey","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.9","58.9","76.9","198","Male","All Ages","All Races","All Grades"
"2017","New Jersey","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","75.1","63.7","86.5","136","Female","All Ages","All Races","All Grades"
"2016","New Jersey","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","24.6","16.1","33.1","219","Overall","All Ages","All Races","All Grades"
"2016","New Jersey","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","25.9","14.0","37.8","111","Male","All Ages","All Races","All Grades"
"2016","New Jersey","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","22.9","10.9","34.9","108","Female","All Ages","All Races","All Grades"
"2016","New Jersey","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","75.4","66.9","83.9","219","Overall","All Ages","All Races","All Grades"
"2016","New Jersey","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","74.1","62.2","86.0","111","Male","All Ages","All Races","All Grades"
"2016","New Jersey","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","77.1","65.1","89.1","108","Female","All Ages","All Races","All Grades"
"2017","New Mexico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","35.6","26.6","44.6","199","Overall","All Ages","All Races","All Grades"
"2017","New Mexico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","40.1","28.2","52.0","107","Male","All Ages","All Races","All Grades"
"2017","New Mexico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","28.1","15.2","41.0","92","Female","All Ages","All Races","All Grades"
"2017","New Mexico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","64.4","55.4","73.4","199","Overall","All Ages","All Races","All Grades"
"2017","New Mexico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","59.9","48.0","71.8","107","Male","All Ages","All Races","All Grades"
"2017","New Mexico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","71.9","59.0","84.8","92","Female","All Ages","All Races","All Grades"
"2016","New Mexico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","31.4","20.7","42.1","179","Overall","All Ages","All Races","All Grades"
"2016","New Mexico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","30.9","15.7","46.1","86","Male","All Ages","All Races","All Grades"
"2016","New Mexico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.1","17.6","46.6","93","Female","All Ages","All Races","All Grades"
"2016","New Mexico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","68.6","57.9","79.3","179","Overall","All Ages","All Races","All Grades"
"2016","New Mexico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","69.1","53.9","84.3","86","Male","All Ages","All Races","All Grades"
"2016","New Mexico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.9","53.4","82.4","93","Female","All Ages","All Races","All Grades"
"2018","New York","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","29.4","25.5","33.3","1420","Overall","All Ages","All Races","All Grades"
