"Year","Location Description","Data Source","Topic Description","Measure Description","Response","Data Value Type","Data Value","Low Confidence Limit","High Confidence Limit","Sample Size","Gender","Age","Race","Education"
"2018","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.9","25.2","36.6","477","Female","All Ages","All Races","All Grades"
"2017","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.3","61.2","69.4","904","Overall","All Ages","All Races","All Grades"
"2017","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.9","58.9","70.9","425","Male","All Ages","All Races","All Grades"
"2017","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.7","60.1","71.3","479","Female","All Ages","All Races","All Grades"
"2017","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.7","30.6","38.8","904","Overall","All Ages","All Races","All Grades"
"2017","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.1","29.1","41.1","425","Male","All Ages","All Races","All Grades"
"2017","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.3","28.7","39.9","479","Female","All Ages","All Races","All Grades"
"2016","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.5","61.5","71.5","883","Overall","All Ages","All Races","All Grades"
"2016","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","63.0","55.8","70.2","374","Male","All Ages","All Races","All Grades"
"2016","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.5","64.0","77.0","509","Female","All Ages","All Races","All Grades"
"2016","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.5","28.5","38.5","883","Overall","All Ages","All Races","All Grades"
"2016","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","37.0","29.8","44.2","374","Male","All Ages","All Races","All Grades"
"2016","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.5","23.0","36.0","509","Female","All Ages","All Races","All Grades"
"2018","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","77.8","74.6","81.0","1532","Overall","All Ages","All Races","All Grades"
"2018","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","79.4","75.1","83.7","730","Male","All Ages","All Races","All Grades"
"2018","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.9","71.0","80.8","802","Female","All Ages","All Races","All Grades"
"2018","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","22.2","19.0","25.4","1532","Overall","All Ages","All Races","All Grades"
"2018","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","20.6","16.3","24.9","730","Male","All Ages","All Races","All Grades"
"2018","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.1","19.2","29.0","802","Female","All Ages","All Races","All Grades"
"2017","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","76.4","72.7","80.1","1351","Overall","All Ages","All Races","All Grades"
"2017","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.6","69.0","80.2","668","Male","All Ages","All Races","All Grades"
"2017","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","78.8","74.3","83.3","683","Female","All Ages","All Races","All Grades"
"2017","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","23.6","19.9","27.3","1351","Overall","All Ages","All Races","All Grades"
"2017","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.4","19.8","31.0","668","Male","All Ages","All Races","All Grades"
"2017","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","21.2","16.7","25.7","683","Female","All Ages","All Races","All Grades"
"2016","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","77.4","74.2","80.6","1527","Overall","All Ages","All Races","All Grades"
"2016","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","78.6","74.4","82.8","713","Male","All Ages","All Races","All Grades"
"2016","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","76.1","71.2","81.0","814","Female","All Ages","All Races","All Grades"
"2016","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","22.6","19.4","25.8","1527","Overall","All Ages","All Races","All Grades"
"2016","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","21.4","17.2","25.6","713","Male","All Ages","All Races","All Grades"
"2016","Maine","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","23.9","19.0","28.8","814","Female","All Ages","All Races","All Grades"
"2018","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.1","63.8","70.4","1869","Overall","All Ages","All Races","All Grades"
"2018","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.7","59.7","69.7","839","Male","All Ages","All Races","All Grades"
"2018","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.8","65.5","74.1","1030","Female","All Ages","All Races","All Grades"
"2018","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.9","29.6","36.2","1869","Overall","All Ages","All Races","All Grades"
"2018","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.3","30.3","40.3","839","Male","All Ages","All Races","All Grades"
"2018","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.2","25.9","34.5","1030","Female","All Ages","All Races","All Grades"
"2017","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.2","63.4","71.0","1513","Overall","All Ages","All Races","All Grades"
"2017","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.6","63.4","73.8","663","Male","All Ages","All Races","All Grades"
"2017","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.5","60.2","70.8","850","Female","All Ages","All Races","All Grades"
"2017","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.8","29.0","36.6","1513","Overall","All Ages","All Races","All Grades"
"2017","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.4","26.2","36.6","663","Male","All Ages","All Races","All Grades"
"2017","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.5","29.2","39.8","850","Female","All Ages","All Races","All Grades"
"2016","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.5","65.5","71.5","2131","Overall","All Ages","All Races","All Grades"
"2016","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.1","63.7","72.5","931","Male","All Ages","All Races","All Grades"
"2016","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.0","64.9","73.1","1200","Female","All Ages","All Races","All Grades"
"2016","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.5","28.5","34.5","2131","Overall","All Ages","All Races","All Grades"
"2016","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.9","27.5","36.3","931","Male","All Ages","All Races","All Grades"
"2016","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.0","26.9","35.1","1200","Female","All Ages","All Races","All Grades"
"2018","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.1","64.7","73.5","751","Overall","All Ages","All Races","All Grades"
"2018","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.1","63.3","74.9","394","Male","All Ages","All Races","All Grades"
"2018","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.0","62.4","75.6","357","Female","All Ages","All Races","All Grades"
"2018","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.9","26.5","35.3","751","Overall","All Ages","All Races","All Grades"
"2018","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.9","25.1","36.7","394","Male","All Ages","All Races","All Grades"
"2018","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.0","24.4","37.6","357","Female","All Ages","All Races","All Grades"
"2017","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","63.1","57.7","68.5","765","Overall","All Ages","All Races","All Grades"
"2017","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.8","57.3","72.3","377","Male","All Ages","All Races","All Grades"
"2017","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","61.3","53.6","69.0","388","Female","All Ages","All Races","All Grades"
"2017","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","36.9","31.5","42.3","765","Overall","All Ages","All Races","All Grades"
"2017","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.2","27.7","42.7","377","Male","All Ages","All Races","All Grades"
"2017","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","38.7","31.0","46.4","388","Female","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.6","66.8","74.4","1048","Overall","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.2","65.1","75.3","548","Male","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.2","65.6","76.8","500","Female","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.4","25.6","33.2","1048","Overall","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.8","24.7","34.9","548","Male","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.8","23.2","34.4","500","Female","All Ages","All Races","All Grades"
"2018","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.1","68.3","73.9","1662","Overall","All Ages","All Races","All Grades"
"2018","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.5","67.7","75.3","878","Male","All Ages","All Races","All Grades"
"2018","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.7","66.6","74.8","784","Female","All Ages","All Races","All Grades"
"2018","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.9","26.1","31.7","1662","Overall","All Ages","All Races","All Grades"
"2018","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.5","24.7","32.3","878","Male","All Ages","All Races","All Grades"
"2018","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.3","25.2","33.4","784","Female","All Ages","All Races","All Grades"
"2017","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.3","67.6","73.0","1652","Overall","All Ages","All Races","All Grades"
"2017","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.8","68.1","75.5","814","Male","All Ages","All Races","All Grades"
"2017","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.5","64.5","72.5","838","Female","All Ages","All Races","All Grades"
"2017","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.7","27.0","32.4","1652","Overall","All Ages","All Races","All Grades"
"2017","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.2","24.5","31.9","814","Male","All Ages","All Races","All Grades"
"2017","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.5","27.5","35.5","838","Female","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.2","67.6","72.8","1979","Overall","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.0","68.3","75.7","932","Male","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.3","64.7","71.9","1047","Female","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.8","27.2","32.4","1979","Overall","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.0","24.3","31.7","932","Male","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.7","28.1","35.3","1047","Female","All Ages","All Races","All Grades"
"2018","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.9","67.6","72.2","2311","Overall","All Ages","All Races","All Grades"
"2018","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.8","68.8","74.8","1242","Male","All Ages","All Races","All Grades"
"2018","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.5","63.9","71.1","1069","Female","All Ages","All Races","All Grades"
"2018","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.1","27.8","32.4","2311","Overall","All Ages","All Races","All Grades"
"2018","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.2","25.2","31.2","1242","Male","All Ages","All Races","All Grades"
"2018","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.5","28.9","36.1","1069","Female","All Ages","All Races","All Grades"
"2017","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.2","65.6","70.8","2220","Overall","All Ages","All Races","All Grades"
"2017","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.6","63.0","70.2","1188","Male","All Ages","All Races","All Grades"
"2017","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.0","66.3","73.7","1032","Female","All Ages","All Races","All Grades"
"2017","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.8","29.2","34.4","2220","Overall","All Ages","All Races","All Grades"
"2017","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.4","29.8","37.0","1188","Male","All Ages","All Races","All Grades"
"2017","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.0","26.3","33.7","1032","Female","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.4","67.1","71.7","2214","Overall","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.3","64.0","70.6","1152","Male","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.8","68.5","75.1","1062","Female","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.6","28.3","32.9","2214","Overall","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.7","29.4","36.0","1152","Male","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.2","24.9","31.5","1062","Female","All Ages","All Races","All Grades"
"2018","Mississippi","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.8","69.4","76.2","1076","Overall","All Ages","All Races","All Grades"
"2018","Mississippi","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.5","69.8","79.2","505","Male","All Ages","All Races","All Grades"
"2018","Mississippi","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.7","65.9","75.5","571","Female","All Ages","All Races","All Grades"
"2018","Mississippi","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.2","23.8","30.6","1076","Overall","All Ages","All Races","All Grades"
"2018","Mississippi","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.5","20.8","30.2","505","Male","All Ages","All Races","All Grades"
"2018","Mississippi","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.3","24.5","34.1","571","Female","All Ages","All Races","All Grades"
"2017","Mississippi","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.8","69.6","78.0","834","Overall","All Ages","All Races","All Grades"
"2017","Mississippi","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","76.3","70.8","81.8","355","Male","All Ages","All Races","All Grades"
"2017","Mississippi","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.4","65.3","77.5","479","Female","All Ages","All Races","All Grades"
"2017","Mississippi","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.2","22.0","30.4","834","Overall","All Ages","All Races","All Grades"
"2017","Mississippi","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","23.7","18.2","29.2","355","Male","All Ages","All Races","All Grades"
"2017","Mississippi","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.6","22.5","34.7","479","Female","All Ages","All Races","All Grades"
"2016","Mississippi","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.1","69.2","77.0","904","Overall","All Ages","All Races","All Grades"
"2016","Mississippi","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.1","64.3","75.9","417","Male","All Ages","All Races","All Grades"
"2016","Mississippi","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","76.2","71.1","81.3","487","Female","All Ages","All Races","All Grades"
"2016","Mississippi","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.9","23.0","30.8","904","Overall","All Ages","All Races","All Grades"
"2016","Mississippi","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.9","24.1","35.7","417","Male","All Ages","All Races","All Grades"
"2016","Mississippi","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","23.8","18.7","28.9","487","Female","All Ages","All Races","All Grades"
"2018","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.1","70.4","77.8","1015","Overall","All Ages","All Races","All Grades"
"2018","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.8","67.4","78.2","464","Male","All Ages","All Races","All Grades"
"2018","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.5","70.4","80.6","551","Female","All Ages","All Races","All Grades"
"2018","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.9","22.2","29.6","1015","Overall","All Ages","All Races","All Grades"
"2018","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.2","21.8","32.6","464","Male","All Ages","All Races","All Grades"
"2018","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.5","19.4","29.6","551","Female","All Ages","All Races","All Grades"
"2017","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","77.9","74.8","81.0","1311","Overall","All Ages","All Races","All Grades"
"2017","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","78.2","73.9","82.5","616","Male","All Ages","All Races","All Grades"
"2017","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","77.6","73.2","82.0","695","Female","All Ages","All Races","All Grades"
"2017","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","22.1","19.0","25.2","1311","Overall","All Ages","All Races","All Grades"
"2017","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","21.8","17.5","26.1","616","Male","All Ages","All Races","All Grades"
"2017","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","22.4","18.0","26.8","695","Female","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","78.6","75.3","81.9","1284","Overall","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","78.6","73.9","83.3","610","Male","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","78.7","74.0","83.4","674","Female","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","21.4","18.1","24.7","1284","Overall","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","21.4","16.7","26.1","610","Male","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","21.3","16.6","26.0","674","Female","All Ages","All Races","All Grades"
"2018","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.5","68.6","76.4","861","Overall","All Ages","All Races","All Grades"
"2018","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.3","68.9","79.7","400","Male","All Ages","All Races","All Grades"
"2018","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.5","64.8","76.2","461","Female","All Ages","All Races","All Grades"
"2018","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.5","23.6","31.4","861","Overall","All Ages","All Races","All Grades"
"2018","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.7","20.3","31.1","400","Male","All Ages","All Races","All Grades"
"2018","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.5","23.8","35.2","461","Female","All Ages","All Races","All Grades"
"2017","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.8","66.7","74.9","952","Overall","All Ages","All Races","All Grades"
"2017","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.0","62.1","73.9","439","Male","All Ages","All Races","All Grades"
"2017","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.7","68.2","79.2","513","Female","All Ages","All Races","All Grades"
"2017","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.2","25.1","33.3","952","Overall","All Ages","All Races","All Grades"
"2017","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.0","26.1","37.9","439","Male","All Ages","All Races","All Grades"
"2017","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.3","20.8","31.8","513","Female","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.3","67.2","75.4","950","Overall","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.2","65.5","76.9","451","Male","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.4","65.3","77.5","499","Female","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.7","24.6","32.8","950","Overall","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.8","23.1","34.5","451","Male","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.6","22.5","34.7","499","Female","All Ages","All Races","All Grades"
"2018","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.8","67.8","73.8","1916","Overall","All Ages","All Races","All Grades"
"2018","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.4","69.4","77.4","967","Male","All Ages","All Races","All Grades"
"2018","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.8","63.3","72.3","949","Female","All Ages","All Races","All Grades"
"2018","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.2","26.2","32.2","1916","Overall","All Ages","All Races","All Grades"
"2018","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.6","22.6","30.6","967","Male","All Ages","All Races","All Grades"
"2018","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.2","27.7","36.7","949","Female","All Ages","All Races","All Grades"
"2017","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.1","69.1","75.1","2056","Overall","All Ages","All Races","All Grades"
"2017","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.1","67.8","76.4","981","Male","All Ages","All Races","All Grades"
"2017","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.9","67.6","76.2","1075","Female","All Ages","All Races","All Grades"
"2017","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.9","24.9","30.9","2056","Overall","All Ages","All Races","All Grades"
"2017","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.9","23.6","32.2","981","Male","All Ages","All Races","All Grades"
"2017","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.1","23.8","32.4","1075","Female","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.2","68.1","74.3","2191","Overall","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.9","67.4","76.4","1056","Male","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.3","65.9","74.7","1135","Female","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.8","25.7","31.9","2191","Overall","All Ages","All Races","All Grades"
