"Year","Location Description","Data Source","Topic Description","Measure Description","Response","Data Value Type","Data Value","Low Confidence Limit","High Confidence Limit","Sample Size","Gender","Age","Race","Education"
"2016","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","78.6","73.9","83.3","610","Male","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","78.7","74.0","83.4","674","Female","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","21.4","18.1","24.7","1284","Overall","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","21.4","16.7","26.1","610","Male","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","21.3","16.6","26.0","674","Female","All Ages","All Races","All Grades"
"2015","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.2","70.8","77.6","1349","Overall","All Ages","All Races","All Grades"
"2015","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.5","69.6","79.4","606","Male","All Ages","All Races","All Grades"
"2015","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.8","69.1","78.5","743","Female","All Ages","All Races","All Grades"
"2015","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.8","22.4","29.2","1349","Overall","All Ages","All Races","All Grades"
"2015","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.5","20.6","30.4","606","Male","All Ages","All Races","All Grades"
"2015","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.2","21.5","30.9","743","Female","All Ages","All Races","All Grades"
"2014","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","76.7","73.2","80.2","1220","Overall","All Ages","All Races","All Grades"
"2014","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.3","70.1","80.5","524","Male","All Ages","All Races","All Grades"
"2014","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","78.2","73.5","82.9","696","Female","All Ages","All Races","All Grades"
"2014","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","23.3","19.8","26.8","1220","Overall","All Ages","All Races","All Grades"
"2014","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.7","19.5","29.9","524","Male","All Ages","All Races","All Grades"
"2014","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","21.8","17.1","26.5","696","Female","All Ages","All Races","All Grades"
"2013","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.3","71.9","78.7","1383","Overall","All Ages","All Races","All Grades"
"2013","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","77.5","72.8","82.2","603","Male","All Ages","All Races","All Grades"
"2013","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.9","68.2","77.6","780","Female","All Ages","All Races","All Grades"
"2013","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.7","21.3","28.1","1383","Overall","All Ages","All Races","All Grades"
"2013","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","22.5","17.8","27.2","603","Male","All Ages","All Races","All Grades"
"2013","Missouri","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.1","22.4","31.8","780","Female","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.3","67.2","75.4","950","Overall","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.2","65.5","76.9","451","Male","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.4","65.3","77.5","499","Female","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.7","24.6","32.8","950","Overall","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.8","23.1","34.5","451","Male","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.6","22.5","34.7","499","Female","All Ages","All Races","All Grades"
"2015","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.1","63.6","72.6","934","Overall","All Ages","All Races","All Grades"
"2015","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.7","59.2","72.2","422","Male","All Ages","All Races","All Grades"
"2015","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.6","64.5","76.7","512","Female","All Ages","All Races","All Grades"
"2015","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.9","27.4","36.4","934","Overall","All Ages","All Races","All Grades"
"2015","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.3","27.8","40.8","422","Male","All Ages","All Races","All Grades"
"2015","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.4","23.3","35.5","512","Female","All Ages","All Races","All Grades"
"2014","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.0","66.1","73.9","1211","Overall","All Ages","All Races","All Grades"
"2014","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.5","63.8","75.2","539","Male","All Ages","All Races","All Grades"
"2014","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.6","65.1","76.1","672","Female","All Ages","All Races","All Grades"
"2014","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.0","26.1","33.9","1211","Overall","All Ages","All Races","All Grades"
"2014","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.5","24.8","36.2","539","Male","All Ages","All Races","All Grades"
"2014","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.4","23.9","34.9","672","Female","All Ages","All Races","All Grades"
"2013","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.9","71.1","76.7","1675","Overall","All Ages","All Races","All Grades"
"2013","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.6","68.5","76.7","782","Male","All Ages","All Races","All Grades"
"2013","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.5","71.6","79.4","893","Female","All Ages","All Races","All Grades"
"2013","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.1","23.3","28.9","1675","Overall","All Ages","All Races","All Grades"
"2013","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.4","23.3","31.5","782","Male","All Ages","All Races","All Grades"
"2013","Montana","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.5","20.6","28.4","893","Female","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.2","68.1","74.3","2191","Overall","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.9","67.4","76.4","1056","Male","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.3","65.9","74.7","1135","Female","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.8","25.7","31.9","2191","Overall","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.1","23.6","32.6","1056","Male","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.7","25.3","34.1","1135","Female","All Ages","All Races","All Grades"
"2015","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.8","70.0","75.6","2484","Overall","All Ages","All Races","All Grades"
"2015","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.4","68.4","76.4","1148","Male","All Ages","All Races","All Grades"
"2015","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.3","69.5","77.1","1336","Female","All Ages","All Races","All Grades"
"2015","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.2","24.4","30.0","2484","Overall","All Ages","All Races","All Grades"
"2015","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.6","23.6","31.6","1148","Male","All Ages","All Races","All Grades"
"2015","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.7","22.9","30.5","1336","Female","All Ages","All Races","All Grades"
"2014","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.4","67.8","73.0","3249","Overall","All Ages","All Races","All Grades"
"2014","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.0","65.2","72.8","1495","Male","All Ages","All Races","All Grades"
"2014","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.9","68.4","75.4","1754","Female","All Ages","All Races","All Grades"
"2014","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.6","27.0","32.2","3249","Overall","All Ages","All Races","All Grades"
"2014","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.0","27.2","34.8","1495","Male","All Ages","All Races","All Grades"
"2014","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.1","24.6","31.6","1754","Female","All Ages","All Races","All Grades"
"2013","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.4","71.8","77.0","2553","Overall","All Ages","All Races","All Grades"
"2013","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.9","70.1","77.7","1152","Male","All Ages","All Races","All Grades"
"2013","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.9","71.4","78.4","1401","Female","All Ages","All Races","All Grades"
"2013","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.6","23.0","28.2","2553","Overall","All Ages","All Races","All Grades"
"2013","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.1","22.3","29.9","1152","Male","All Ages","All Races","All Grades"
"2013","Nebraska","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.1","21.6","28.6","1401","Female","All Ages","All Races","All Grades"
"2016","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.4","60.1","70.7","641","Overall","All Ages","All Races","All Grades"
"2016","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.6","57.0","72.2","325","Male","All Ages","All Races","All Grades"
"2016","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.4","59.1","73.7","316","Female","All Ages","All Races","All Grades"
"2016","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.6","29.3","39.9","641","Overall","All Ages","All Races","All Grades"
"2016","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.4","27.8","43.0","325","Male","All Ages","All Races","All Grades"
"2016","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.6","26.3","40.9","316","Female","All Ages","All Races","All Grades"
"2015","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.6","59.3","73.9","446","Overall","All Ages","All Races","All Grades"
"2015","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","58.6","48.0","69.2","195","Male","All Ages","All Races","All Grades"
"2015","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","77.9","70.5","85.3","251","Female","All Ages","All Races","All Grades"
"2015","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.4","26.1","40.7","446","Overall","All Ages","All Races","All Grades"
"2015","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","41.4","30.8","52.0","195","Male","All Ages","All Races","All Grades"
"2015","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","22.1","14.7","29.5","251","Female","All Ages","All Races","All Grades"
"2014","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","63.9","57.5","70.3","563","Overall","All Ages","All Races","All Grades"
"2014","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.7","56.1","73.3","263","Male","All Ages","All Races","All Grades"
"2014","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","62.7","53.2","72.2","300","Female","All Ages","All Races","All Grades"
"2014","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","36.1","29.7","42.5","563","Overall","All Ages","All Races","All Grades"
"2014","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.3","26.7","43.9","263","Male","All Ages","All Races","All Grades"
"2014","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","37.3","27.8","46.8","300","Female","All Ages","All Races","All Grades"
"2013","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.1","62.6","73.6","888","Overall","All Ages","All Races","All Grades"
"2013","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","63.8","55.3","72.3","388","Male","All Ages","All Races","All Grades"
"2013","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.1","66.7","79.5","500","Female","All Ages","All Races","All Grades"
"2013","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.9","26.4","37.4","888","Overall","All Ages","All Races","All Grades"
"2013","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","36.2","27.7","44.7","388","Male","All Ages","All Races","All Grades"
"2013","Nevada","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.9","20.5","33.3","500","Female","All Ages","All Races","All Grades"
"2016","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.2","67.7","76.7","842","Overall","All Ages","All Races","All Grades"
"2016","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.0","64.5","77.5","400","Male","All Ages","All Races","All Grades"
"2016","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.5","67.2","79.8","442","Female","All Ages","All Races","All Grades"
"2016","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.8","23.3","32.3","842","Overall","All Ages","All Races","All Grades"
"2016","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.0","22.5","35.5","400","Male","All Ages","All Races","All Grades"
"2016","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.5","20.2","32.8","442","Female","All Ages","All Races","All Grades"
"2015","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.8","66.6","75.0","873","Overall","All Ages","All Races","All Grades"
"2015","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.0","63.8","76.2","371","Male","All Ages","All Races","All Grades"
"2015","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.7","66.2","77.2","502","Female","All Ages","All Races","All Grades"
"2015","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.2","25.0","33.4","873","Overall","All Ages","All Races","All Grades"
"2015","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.0","23.8","36.2","371","Male","All Ages","All Races","All Grades"
"2015","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.3","22.8","33.8","502","Female","All Ages","All Races","All Grades"
"2014","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.9","69.9","77.9","852","Overall","All Ages","All Races","All Grades"
"2014","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.9","68.9","80.9","354","Male","All Ages","All Races","All Grades"
"2014","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.9","67.6","78.2","498","Female","All Ages","All Races","All Grades"
"2014","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.1","22.1","30.1","852","Overall","All Ages","All Races","All Grades"
"2014","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.1","19.1","31.1","354","Male","All Ages","All Races","All Grades"
"2014","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.1","21.8","32.4","498","Female","All Ages","All Races","All Grades"
"2013","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.8","72.0","79.6","847","Overall","All Ages","All Races","All Grades"
"2013","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.7","69.0","80.4","374","Male","All Ages","All Races","All Grades"
"2013","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","77.0","71.9","82.1","473","Female","All Ages","All Races","All Grades"
"2013","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.2","20.4","28.0","847","Overall","All Ages","All Races","All Grades"
"2013","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.3","19.6","31.0","374","Male","All Ages","All Races","All Grades"
"2013","New Hampshire","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","23.0","17.9","28.1","473","Female","All Ages","All Races","All Grades"
"2016","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.5","61.6","71.4","977","Overall","All Ages","All Races","All Grades"
"2016","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.1","59.1","73.1","454","Male","All Ages","All Races","All Grades"
"2016","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.9","60.1","73.7","523","Female","All Ages","All Races","All Grades"
"2016","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.5","28.6","38.4","977","Overall","All Ages","All Races","All Grades"
"2016","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.9","26.9","40.9","454","Male","All Ages","All Races","All Grades"
"2016","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.1","26.3","39.9","523","Female","All Ages","All Races","All Grades"
"2015","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","63.2","59.1","67.3","1448","Overall","All Ages","All Races","All Grades"
"2015","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","62.8","57.0","68.6","629","Male","All Ages","All Races","All Grades"
"2015","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","63.9","58.1","69.7","819","Female","All Ages","All Races","All Grades"
"2015","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","36.8","32.7","40.9","1448","Overall","All Ages","All Races","All Grades"
"2015","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","37.2","31.4","43.0","629","Male","All Ages","All Races","All Grades"
"2015","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","36.1","30.3","41.9","819","Female","All Ages","All Races","All Grades"
"2014","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","62.6","59.1","66.1","1678","Overall","All Ages","All Races","All Grades"
"2014","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","60.7","55.6","65.8","734","Male","All Ages","All Races","All Grades"
"2014","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.1","60.7","69.5","944","Female","All Ages","All Races","All Grades"
"2014","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","37.4","33.9","40.9","1678","Overall","All Ages","All Races","All Grades"
"2014","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","39.3","34.2","44.4","734","Male","All Ages","All Races","All Grades"
"2014","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.9","30.5","39.3","944","Female","All Ages","All Races","All Grades"
"2013","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.8","64.7","70.9","1918","Overall","All Ages","All Races","All Grades"
"2013","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.7","63.3","72.1","895","Male","All Ages","All Races","All Grades"
"2013","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.0","63.7","72.3","1023","Female","All Ages","All Races","All Grades"
"2013","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.2","29.1","35.3","1918","Overall","All Ages","All Races","All Grades"
"2013","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.3","27.9","36.7","895","Male","All Ages","All Races","All Grades"
"2013","New Jersey","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.0","27.7","36.3","1023","Female","All Ages","All Races","All Grades"
"2016","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","61.9","56.9","66.9","838","Overall","All Ages","All Races","All Grades"
"2016","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","58.0","50.8","65.2","403","Male","All Ages","All Races","All Grades"
"2016","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.0","60.6","73.4","435","Female","All Ages","All Races","All Grades"
"2016","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","38.1","33.1","43.1","838","Overall","All Ages","All Races","All Grades"
"2016","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","42.0","34.8","49.2","403","Male","All Ages","All Races","All Grades"
"2016","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.0","26.6","39.4","435","Female","All Ages","All Races","All Grades"
"2015","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.5","59.9","69.1","956","Overall","All Ages","All Races","All Grades"
"2015","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.0","57.4","70.6","436","Male","All Ages","All Races","All Grades"
"2015","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.0","58.8","71.2","520","Female","All Ages","All Races","All Grades"
"2015","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.5","30.9","40.1","956","Overall","All Ages","All Races","All Grades"
"2015","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","36.0","29.4","42.6","436","Male","All Ages","All Races","All Grades"
"2015","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.0","28.8","41.2","520","Female","All Ages","All Races","All Grades"
"2014","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.1","62.2","70.0","1322","Overall","All Ages","All Races","All Grades"
"2014","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.5","59.9","71.1","627","Male","All Ages","All Races","All Grades"
"2014","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.9","61.5","72.3","695","Female","All Ages","All Races","All Grades"
"2014","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.9","30.0","37.8","1322","Overall","All Ages","All Races","All Grades"
"2014","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.5","28.9","40.1","627","Male","All Ages","All Races","All Grades"
"2014","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.1","27.7","38.5","695","Female","All Ages","All Races","All Grades"
"2013","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.3","62.9","69.7","1543","Overall","All Ages","All Races","All Grades"
"2013","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.8","61.0","70.6","744","Male","All Ages","All Races","All Grades"
"2013","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.8","62.1","71.5","799","Female","All Ages","All Races","All Grades"
"2013","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.7","30.3","37.1","1543","Overall","All Ages","All Races","All Grades"
"2013","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.2","29.4","39.0","744","Male","All Ages","All Races","All Grades"
"2013","New Mexico","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.2","28.5","37.9","799","Female","All Ages","All Races","All Grades"
"2016","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.4","62.6","68.2","5228","Overall","All Ages","All Races","All Grades"
"2016","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.0","60.0","68.0","2470","Male","All Ages","All Races","All Grades"
"2016","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.1","63.2","71.0","2758","Female","All Ages","All Races","All Grades"
"2016","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.6","31.8","37.4","5228","Overall","All Ages","All Races","All Grades"
"2016","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","36.0","32.0","40.0","2470","Male","All Ages","All Races","All Grades"
"2016","New York","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.9","29.0","36.8","2758","Female","All Ages","All Races","All Grades"
